Year,Month,Day,T_max,T_min,Precip (mm),T_ave,Precip (cm),rh_ave
1985,1,13,2.5,-9,0,-3.25,0,40671.893522321734
1985,1,14,5.5,-8,0,-1.25,0,35064.37805732417
1985,1,15,9,-13,0,-2,0,27794.550057282202
1985,1,16,6,-11,0,-2.5,0,33652.181862305995
1985,1,17,9,-12,0,-1.5,0,26786.820371310347
1985,1,18,14.5,-5.5,0,4.5,0,29005.598262942596
1985,1,19,14,-6.5,0,3.75,0,27518.544700853374
1985,1,20,12.5,-10,0,1.25,0,25577.500052073206
1985,1,21,10.5,-7.5,0,1.5,0,32299.21355983376
1985,1,22,5.5,-6.5,6,-0.5,0.6,37336.93377075226
1985,1,23,2.5,-2,10,0.25,1,51063.463497250304
1985,1,24,5,-4,2,0.5,0.2,42430.98583733274
1985,1,25,5,-8,0,-1.5,0,35715.76049508046
1985,1,26,5,-4,8,0.5,0.8,42430.98583733274
1985,1,27,2.5,-5.5,8,-1.5,0.8,44644.70061885058
1985,1,28,1.5,-11.5,0,-5,0,34804.903029888956
1985,1,29,3,-6.5,13,-1.75,1.3,40928.24801813354
1985,1,30,0,-10.5,2,-5.25,0.2,41384.84083573843
1985,1,31,-2.5,-24,0,-13.25,0,22214.133398097878
1985,2,1,-5.5,-28.5,0,-17,0,15164.085792018674
1985,2,2,-6,-17.5,0,-11.75,0,39339.74826456385
1985,2,3,-4,-11,9,-7.5,0.9,49196.71438026319
1985,2,4,-1.5,-13,7,-7.25,0.7,41359.27356720447
1985,2,5,3,-24,0,-10.5,0,17795.58253887546
1985,2,6,5,-18.5,0,-6.75,0,26527.943694378904
1985,2,7,6.5,-21,0,-7.25,0,20679.636783602236
1985,2,8,8,-13.5,0,-2.75,0,24488.621459108403
1985,2,9,4.5,-3,4,0.75,0.4,45458.14899597342
1985,2,10,5.5,-9,4,-1.75,0.4,36380.664905007594
1985,2,11,5.5,-14,0,-4.25,0,27403.32240520434
1985,2,12,12.5,-10.5,0,1,0,26042.645429576372
1985,2,13,11,-8.5,0,1.25,0,29231.42863094081
1985,2,14,11.5,-6.5,0,2.5,0,30068.540081444815
1985,2,15,14,-9,0,2.5,0,26727.5911835065
1985,2,16,17,-6.5,0,5.25,0,24772.214874500827
1985,2,17,15.5,-5,0,5.25,0,30277.15151327879
1985,2,18,13,-2.5,0,5.25,0,35782.08815205675
1985,2,19,12.5,-4,0,4.25,0,32470.75746621942
1985,2,20,9,-3.5,0,2.75,0,39384.164550797126
1985,2,21,6,-1.5,16,2.25,1.6,47614.96214717909
1985,2,22,7.5,-4.5,0,1.5,0,39476.81657313014
1985,2,23,6,-7,0,-0.5,0,37336.93377075226
1985,2,24,11,-12.5,0,-0.75,0,25350.73582259746
1985,2,25,13.5,-9,0,2.25,0,27208.54979838805
1985,2,26,13,-8,0,2.5,0,26727.5911835065
1985,2,27,13.5,-7,0,3.25,0,28508.358793964264
1985,2,28,13,-4,0,4.5,0,31906.15808923686
1985,3,1,13.5,-5,2,4.25,0.2,26566.983381452254
1985,3,2,7.5,-3.5,0,2,0,41548.79304783367
1985,3,3,1.5,-11,6,-4.75,0.6,39842.89556796829
1985,3,4,5.5,-16.5,0,-5.5,0,24103.22286519594
1985,3,5,10,-13.5,0,-1.75,0,22737.915565629744
1985,3,6,10.5,-1,0,4.75,0,39903.19700831102
1985,3,7,10,-2.5,0,3.75,0,39749.00901234376
1985,3,8,11.5,-7,0,2.25,0,27208.54979838805
1985,3,9,14.5,-0.5,0,7,0,34141.9493353127
1985,3,10,11.5,3.5,5,7.5,0.5,47131.42549347526
1985,3,11,8,2,5,5,0.5,50415.68570751053
1985,3,12,8.5,-1,2,3.75,0.2,42806.62509021636
1985,3,13,9,-7.5,0,0.75,0,30305.432663982276
1985,3,14,7.5,-4,9,1.75,0.9,38774.646296922656
1985,3,15,4,-3.5,16,0.25,1.6,47135.50476669259
1985,3,16,7,-2,3,2.5,0.3,43432.33567319807
1985,3,17,10.5,-5,0,2.75,0,36102.1508382307
1985,3,18,12,-6,0,3,0,29018.13801612754
1985,3,19,6.5,-3.5,11,1.5,1.1,43065.61807977834
1985,3,20,12,-3,0,4.5,0,34806.71791553112
1985,3,21,12,-4.5,0,3.75,0,33633.77685659857
1985,3,22,11.5,-4,0,3.75,0,33633.77685659857
1985,3,23,15,-9,0,3,0,22569.66290143253
1985,3,24,17.5,-5,0,6.25,0,25679.96210458428
1985,3,25,15,-3.5,0,5.75,0,29242.873761369487
1985,3,26,12.5,1,0,6.75,0,39695.65508531985
1985,3,27,9,1,0,5,0,44813.94285112047
1985,3,28,6,-1,6,2.5,0.6,46773.28457113638
1985,3,29,1.5,-8,7,-3.25,0.7,40671.893522321734
1985,3,30,6,-10.5,0,-2.25,0,33033.24715957417
1985,3,31,12,-4.5,0,3.75,0,33633.77685659857
1985,4,1,15.5,-3,0,6.25,0,28247.958315042706
1985,4,2,19.5,-4.5,0,7.5,0,23565.71274673763
1985,4,3,20.5,-2.5,0,9,0,23409.74307336418
1985,4,4,20,-1,0,9.5,0,26749.030367929492
1985,4,5,20,-2,0,9,0,25537.90153457911
1985,4,6,21,-0.5,0,10.25,0,25436.65613688648
1985,4,7,22,-1,0,10.5,0,23091.100273053547
1985,4,8,23,-0.5,0,11.25,0,23797.669232304746
1985,4,9,22,2,0,12,0,27872.06484077266
1985,4,10,21.5,0.5,0,11,0,26057.255016424926
1985,4,11,22,-0.5,0,10.75,0,24601.86712215503
1985,4,12,23.5,0.5,0,12,0,24388.056735676073
1985,4,13,23,0.5,0,11.75,0,24793.818489021483
1985,4,14,23.5,-1.5,0,11,0,20473.557512905303
1985,4,15,24,0.5,0,12.25,0,22276.1765270323
1985,4,16,22,1.5,0,11.75,0,26564.80552395159
1985,4,17,19.5,2.5,0,11,0,31640.952519944556
1985,4,18,13,0,7,6.5,0.7,37861.01630847876
1985,4,19,14,-2,0,6,0,33966.16384665229
1985,4,20,14.5,0,0,7.25,0,35958.7082499137
1985,4,21,8,0,25,4,2.5,45063.47575916136
1985,4,22,11,-1,9,5,0.9,39212.199994730414
1985,4,23,17.5,-3.5,0,7,0,26825.817334888554
1985,4,24,19,-2,0,8.5,0,26417.032859407216
1985,4,25,15.5,2,0,8.75,0,38959.95207055887
1985,4,26,7,-3,15,2,1.5,41548.79304783367
1985,4,27,7,-6.5,9,0.25,0.9,35351.628575019444
1985,4,28,8,0,8,4,0.8,45063.47575916136
1985,4,29,19,2.5,0,10.75,0,32171.672390510423
1985,4,30,23.5,1,0,12.25,0,25703.280608114193
1985,5,1,24.5,2.5,0,13.5,0,25262.23902525247
1985,5,2,22.5,2,0,12.25,0,27416.832648655138
1985,5,3,23,3,0,13,0,27731.690958250118
1985,5,4,21.5,4,0,12.75,0,31505.76845914333
1985,5,5,20.5,0.5,0,10.5,0,26939.61698522914
1985,5,6,20.5,1,0,10.75,0,26494.318439243874
1985,5,7,21,0,0,10.5,0,25015.358629141345
1985,5,8,22.5,2,0,12.25,0,25703.280608114193
1985,5,9,21.5,3,0,12.25,0,29130.384689196086
1985,5,10,16,5,0,10.5,0,42333.6838339315
1985,5,11,16,-4,0,6,0,26127.81834357869
1985,5,12,14,-1,0,6.5,0,32812.88080068159
1985,5,13,16,-2,0,7,0,29264.528001696603
1985,5,14,20.5,-5,0,7.75,0,18533.33123994789
1985,5,15,23,-1.5,0,10.75,0,20816.96448797733
1985,5,16,22.5,5,0,13.75,0,27961.32518943142
1985,5,17,20,2,0,11,0,27918.487517598136
1985,5,18,22.5,1,0,11.75,0,23022.831454091378
1985,5,19,22,1.5,0,11.75,0,24793.818489021483
1985,5,20,23,-0.5,0,11.25,0,21967.079291358226
1985,5,21,20,1,0,10.5,0,26939.61698522914
1985,5,22,22,-0.5,0,10.75,0,22709.41580506618
1985,5,23,23,2,1,12.5,0.1,21913.06381304152
1985,5,24,25,7,0,16,0,26874.688640804055
1985,5,25,25,3,0,14,0,21397.38638011782
1985,5,26,24.5,2,0,13.25,0,20862.95993084028
1985,5,27,24,2.5,0,13.25,0,22467.80300244338
1985,5,28,25.5,3,0,14.25,0,21053.397737527775
1985,5,29,23.5,5.5,0,14.5,0,26634.35029165692
1985,5,30,19.5,4.5,0,12,0,33098.07699841753
1985,5,31,20.5,6.5,4,13.5,0.4,37893.3585378787
1985,6,1,20,2.5,0,11.25,0,27458.849114197783
1985,6,2,21.5,0,0,10.75,0,20816.96448797733
1985,6,3,18,2.5,0,10.25,0,31306.653706937203
1985,6,4,22,-1,0,10.5,0,19242.583560877956
1985,6,5,26,1.5,0,13.75,0,18640.88345962095
1985,6,6,29.5,7.5,0,18.5,0,20649.83312857818
1985,6,7,32,7,0,19.5,0,18323.125951472608
1985,6,8,33,9,0,21,0,18666.267906371682
1985,6,9,32,7,0,19.5,0,17245.295013150688
1985,6,10,31,6,0,18.5,0,17208.19427381515
1985,6,11,31,7.5,0,19.25,0,18610.288882366218
1985,6,12,31.5,6.5,0,19,0,16678.69915472138
1985,6,13,31,8.5,0,19.75,0,18040.939738215464
1985,6,14,31.5,7.5,0,19.5,0,15089.633136506853
1985,6,15,32.5,7.5,0,20,0,13583.956246908872
1985,6,16,32.5,7.5,0,20,0,13583.956246908872
1985,6,17,33,7.5,0,20.25,0,13375.56146920962
1985,6,18,33.5,8,0,20.75,0,10974.174918796869
1985,6,19,32,9.5,0,20.75,0,13967.13171483238
1985,6,20,30.5,8,0,19.25,0,14231.39738063299
1985,6,21,30.5,6.5,0,18.5,0,12619.342467464443
1985,6,22,31.5,7,0,19.25,0,12041.951629766376
1985,6,23,30.5,13,0,21.75,0,19704.916362710803
1985,6,24,27.5,10,0,18.75,0,20329.34366359036
1985,6,25,25,4,0,14.5,0,16276.547400457008
1985,6,26,25,1,0,13,0,13050.207509764761
1985,6,27,28,2,0,15,0,10029.061409142772
1985,6,28,31,2.5,0,16.75,0,7686.382063558385
1985,6,29,30,6.5,0,18.25,0,10488.008508219069
1985,6,30,30,5.5,0,17.75,0,9620.408186267165
1985,7,1,32,6.5,0,19.25,0,9852.505878899761
1985,7,2,34,9,0,21.5,0,9527.785804429304
1985,7,3,33.5,9,0,21.25,0,9674.7890324249
1985,7,4,35,8,0,21.5,0,9527.785804429304
1985,7,5,36,10.5,0,23.25,0,10279.781818189762
1985,7,6,34.5,12,0,23.25,0,11993.078787888056
1985,7,7,34,13,0,23.5,0,13501.27425391263
1985,7,8,34,13,0,23.5,0,13501.27425391263
1985,7,9,32.5,15.5,0,24,0,18014.37904990551
1985,7,10,31.5,13.5,0,22.5,0,17032.3858123064
1985,7,11,30.5,14.5,0,22.5,0,19721.709887933725
1985,7,12,31.5,11,0,21.25,0,13544.704645394859
1985,7,13,31.5,11.5,4,21.5,0.4,19055.57160885861
1985,7,14,31,12,2,21.5,0.2,16197.235867529818
1985,7,15,31,13,5,22,0.5,23103.1619816966
1985,7,16,29,13.5,7,21.25,0.7,29024.3670972747
1985,7,17,28.5,10.5,4,19.5,0.4,25867.942519726035
1985,7,18,26.5,9.5,3,18,0.3,26043.120051757007
1985,7,19,23.5,10.5,4,17,0.4,35305.44546008123
1985,7,20,21.5,11,8,16.25,0.8,42319.01458803714
1985,7,21,24,7.5,2,15.75,0.2,20480.769560435725
1985,7,22,25,9,5,17,0.5,23957.26656219798
1985,7,23,27.5,9.5,0,18.5,0,17208.19427381515
1985,7,24,28,10.5,0,19.25,0,17515.56600693291
1985,7,25,28,8,0,18,0,14205.338210049276
1985,7,26,28.5,8,0,18.25,0,11653.342786910076
1985,7,27,29.5,9,0,19.25,0,10947.22875433307
1985,7,28,25,12.5,3,18.75,0.3,22588.159626211513
1985,7,29,25,10,7,17.5,0.7,18324.889321522445
1985,7,30,24.5,11,8,17.75,0.8,24051.020465667913
1985,7,31,27,8,0,17.5,0,12216.592881014965
1985,8,1,23.5,9.5,0,16.5,0,19523.721228135913
1985,8,2,26,8.5,0,17.25,0,13652.20571771733
1985,8,3,28.5,9,0,18.75,0,11294.079813105756
1985,8,4,29.5,9.5,0,19.5,0,11856.1403215411
1985,8,5,30,8.5,0,19.25,0,10947.22875433307
1985,8,6,30.5,7,0,18.75,0,10164.67183179518
1985,8,7,29.5,9.5,0,19.5,0,11856.1403215411
1985,8,8,29,11.5,0,20.25,0,13375.56146920962
1985,8,9,29,9,0,19,0,11119.132769814252
1985,8,10,29.5,9.5,0,19.5,0,11856.1403215411
1985,8,11,27.5,12,0,19.75,0,16979.707988908667
1985,8,12,27.5,7,0,17.25,0,11169.986496314179
1985,8,13,28.5,6,0,17.25,0,9928.876885612604
1985,8,14,29.5,6,0,17.75,0,9620.408186267165
1985,8,15,30,5,0,17.5,0,9773.274304811972
1985,8,16,29.5,4.5,0,17,0,10087.270131451782
1985,8,17,27,6.5,0,16.75,0,11529.573095337577
1985,8,18,28,6.5,0,17.25,0,11169.986496314179
1985,8,19,30,7.5,0,18.75,0,10164.67183179518
1985,8,20,23,10,0,16.5,0,23428.465473763095
1985,8,21,27.5,7.5,0,17.5,0,12216.592881014965
1985,8,22,30.5,8.5,0,19.5,0,10778.30938321918
1985,8,23,32.5,9,0,20.75,0,9976.5226534517
1985,8,24,34,8,0,21,0,9824.351529669308
1985,8,25,32.5,10,0,21.25,0,10642.267935667389
1985,8,26,30,13,0,21.5,0,16197.235867529818
1985,8,27,29,9.5,0,19.25,0,13136.674505199682
1985,8,28,29,9.5,4,19.25,0.4,18610.288882366218
1985,8,29,29.5,9,0,19.25,0,14231.39738063299
1985,8,30,30,9.5,0,19.75,0,12734.780991681502
1985,8,31,30,10.5,4,20.25,0.4,19548.89753192175
1985,9,1,26.5,8,0,17.25,0,17375.53454982206
1985,9,2,25.5,11,0,18.25,0,23306.685573820152
1985,9,3,24.5,9.5,0,17,0,22696.357795766507
1985,9,4,21.5,7,0,14.25,0,24061.025985746026
1985,9,5,20,4,0,12,0,20904.04863057949
1985,9,6,20,1,0,10.5,0,17318.325204790162
1985,9,7,20.5,4,6,12.25,0.6,25703.280608114193
1985,9,8,23.5,2,0,12.75,0,14923.785059594209
1985,9,9,22,2.5,0,12.25,0,18849.07244595041
1985,9,10,20.5,5.5,0,13,0,24469.139080808927
1985,9,11,18.5,4.5,20,11.5,2,32409.21480596455
1985,9,12,20.5,-4,13,8.25,1.3,20151.953934417994
1985,9,13,24.5,0.5,0,12.5,0,18541.823226419747
1985,9,14,26.5,4.5,0,15.5,0,20811.412952684514
1985,9,15,25.5,7.5,0,16.5,0,26031.62830418122
1985,9,16,25,6.5,0,15.75,0,25942.308109885256
1985,9,17,24,3.5,0,13.75,0,23301.104324526186
1985,9,18,16.5,6,17,11.25,1.7,42103.56864176994
1985,9,19,16.5,0,19,8.25,1.9,33586.58989069666
1985,9,20,15.5,0.5,0,8,0,36440.26470878479
1985,9,21,20,0.5,0,10.25,0,29349.98785025363
1985,9,22,22.5,2,0,12.25,0,27416.832648655138
1985,9,23,23.5,-1,0,11.25,0,21967.079291358226
1985,9,24,25,0,0,12.5,0,21913.06381304152
1985,9,25,25,4.5,0,14.75,0,27663.84741950979
1985,9,26,24.5,1,0,12.75,0,24872.97509932368
1985,9,27,21.5,5.5,0,13.5,0,34735.578659722145
1985,9,28,18,3.5,0,10.75,0,37849.02634177697
1985,9,29,19.5,-0.5,0,9.5,0,28806.648088539452
1985,9,30,19,0.5,0,9.75,0,30349.98888481912
1985,10,1,18.5,2.5,6,10.5,0.6,34636.650409580325
1985,10,2,18.5,-0.5,0,9,0,31922.376918223887
1985,10,3,23,1,0,12,0,27872.06484077266
1985,10,4,23.5,1.5,0,12.5,0,26969.92469297418
1985,10,5,25,0.5,0,12.75,0,24872.97509932368
1985,10,6,23.5,3,0,13.25,0,28887.175288855775
1985,10,7,17.5,5.5,22,11.5,2.2,41411.77447428804
1985,10,8,13,4.5,0,8.75,0,45453.277415652025
1985,10,9,14,3.5,0,8.75,0,43288.83563395431
1985,10,10,13,2,7,7.5,0.7,42418.282944127735
1985,10,11,13.5,1.5,9,7.5,0.9,40061.71166945397
1985,10,12,15.5,-1,0,7.25,0,33561.46103325279
1985,10,13,15.5,-2,0,6.75,0,32252.719756822375
1985,10,14,12.5,-0.5,0,6,0,39191.72751536804
1985,10,15,14,-2,0,6,0,33966.16384665229
1985,10,16,15,0,0,7.5,0,35348.56912010645
1985,10,17,15.5,2,0,8.75,0,38959.95207055887
1985,10,18,18.5,0.5,0,9.5,0,32921.883529759376
1985,10,19,18.5,-2,0,8.25,0,29108.377905270434
1985,10,20,18.5,-2,0,8.25,0,29108.377905270434
1985,10,21,16,2,0,9,0,38306.85230186866
1985,10,22,15,2.5,0,8.75,0,38959.95207055887
1985,10,23,19.5,-2,0,8.75,0,28137.743162070303
1985,10,24,21,-1.5,0,9.75,0,28326.656292497843
1985,10,25,21,-0.5,0,10.25,0,29349.98785025363
1985,10,26,21.5,-1.5,0,10,0,27855.60869206401
1985,10,27,21.5,0.5,0,11,0,29779.72001877135
1985,10,28,20,1.5,0,10.75,0,32171.672390510423
1985,10,29,19.5,-1,0,9.25,0,29295.77155620993
1985,10,30,19,-1.5,0,8.75,0,30302.184943768014
1985,10,31,12.5,1.5,0,7,0,41458.08133573685
1985,11,1,13,-2.5,0,5.25,0,35782.08815205675
1985,11,2,17.5,-6,0,5.75,0,26584.43069215408
1985,11,3,19.5,-3.5,0,8,0,27330.198531588587
1985,11,4,20,-2.5,0,8.75,0,28137.743162070303
1985,11,5,17.5,0.5,0,9,0,34050.53537943881
1985,11,6,16.5,-2.5,0,7,0,31703.23866850465
1985,11,7,18,-6.5,0,5.75,0,23925.98762293867
1985,11,8,15,-2.5,0,6.25,0,33383.95073595957
1985,11,9,11.5,2,0,6.75,0,44657.61197098483
1985,11,10,11,2,0,6.5,0,45433.21957017451
1985,11,11,7.5,2,16,4.75,1.6,51304.110439257034
1985,11,12,3.5,-4.5,32,-0.5,3.2,45634.03016425276
1985,11,13,1,-12,12,-5.5,1.2,36154.83429779391
1985,11,14,1.5,-18.5,0,-8.5,0,30391.182956634937
1985,11,15,6.5,-17,0,-5.25,0,23648.480477564815
1985,11,16,10,-13.5,0,-1.75,0,22737.915565629744
1985,11,17,5,-5,0,0,0,44000
1985,11,18,3.5,-5.5,0,-1,0,43032.77034050896
1985,11,19,1.5,-19.5,0,-9,0,23705.266743083957
1985,11,20,7.5,-16.5,0,-4.5,0,22340.567937072443
1985,11,21,9.5,-8,0,0.75,0,30305.432663982276
1985,11,22,10,-9,0,0.5,0,30858.898790787447
1985,11,23,11,-5,0,3,0,35466.613130822545
1985,11,24,10,-3,0,3.5,0,37344.754558906985
1985,11,25,6,1,26,3.5,2.6,49793.00607854264
1985,11,26,6.5,-0.5,23,3,2.3,48363.56336021256
1985,11,27,8,-6.5,0,0.75,0,34093.61174698006
1985,11,28,5.5,-3.5,0,1,0,44644.53502213093
1985,11,29,4,-1.5,28,1.25,2.8,51155.00010414641
1985,11,30,3,-3.5,29,-0.25,2.9,48882.22447656716
1985,12,1,7,-7,0,0,0,36000
1985,12,2,8,-4,0,2,0,38086.39362718086
1985,12,3,9.5,-2,0,3.75,0,39749.00901234376
1985,12,4,11,-8.5,0,1.25,0,29231.42863094081
1985,12,5,10,-7.5,0,1.25,0,32885.35720980841
1985,12,6,10,-5.5,0,2.25,0,34010.68724798506
1985,12,7,10.5,-9,0,0.75,0,30305.432663982276
1985,12,8,7,-6.5,0,0.25,0,35351.628575019444
1985,12,9,3,-11.5,0,-4.25,0,32883.986886245206
1985,12,10,1.5,-13,1,-5.75,0.1,36851.580033509956
1985,12,11,-2.5,-15,0,-8.75,0,38740.59527801186
1985,12,12,0.5,-11,0,-5.25,0,41384.84083573843
1985,12,13,4,-13,0,-4.5,0,33510.85190560866
1985,12,14,6,-14.5,0,-4.25,0,27403.32240520434
1985,12,15,7.5,-11.5,0,-2,0,27794.550057282202
1985,12,16,8,-11,0,-1.5,0,31251.29043319541
1985,12,17,9,-11,0,-1,0,30122.93923835627
1985,12,18,10.5,-8,0,1.25,0,29231.42863094081
1985,12,19,11,-10.5,0,0.25,0,27495.711113904013
1985,12,20,12.5,-8.5,0,2,0,27699.195365222447
1985,12,21,14.5,-8,0,3.25,0,25340.763372412683
1985,12,22,14.5,-9.5,0,2.5,0,23386.64228556819
1985,12,23,14,-9.5,0,2.25,0,23807.481073589544
1985,12,24,13,-7,0,3,0,29018.13801612754
1985,12,25,11,-8,0,1.5,0,28710.412053185566
1985,12,26,13,-8.5,0,2.25,0,27208.54979838805
1985,12,27,13,-8,0,2.5,0,26727.5911835065
1985,12,28,13,-8.5,0,2.25,0,27208.54979838805
1985,12,29,12,-8,0,2,0,27699.195365222447
1985,12,30,10.5,-4.5,0,3,0,35466.613130822545
1985,12,31,7.5,-2.5,0,2.5,0,43432.33567319807
1986,1,1,9,-7,0,1,0,33483.40126659819
1986,1,2,9.5,-8,0,0.75,0,30305.432663982276
1986,1,3,10,-5,0,2.5,0,36750.43787732144
1986,1,4,7,-7,0,0,0,36000
1986,1,5,7.5,-6.5,0,0.5,0,34716.26113963588
1986,1,6,9,-6.5,0,1.25,0,32885.35720980841
1986,1,7,7,-5.5,0,0.75,0,37881.79082997785
1986,1,8,8,-8.5,0,-0.25,0,32588.14965104477
1986,1,9,11.5,-7.5,0,2,0,31161.59478587525
1986,1,10,11.5,-5.5,0,3,0,32242.375573475045
1986,1,11,12,-6.5,0,2.75,0,29538.123413097845
1986,1,12,12,-8,0,2,0,27699.195365222447
1986,1,13,13,-8.5,0,2.25,0,27208.54979838805
1986,1,14,10,-7,0,1.5,0,32299.21355983376
1986,1,15,7.5,-2,3,2.75,0.3,42666.17826336355
1986,1,16,10,-5,0,2.5,0,36750.43787732144
1986,1,17,13,-5.5,0,3.75,0,30576.16077872597
1986,1,18,12,-4,0,4,0,33046.548890051665
1986,1,19,14.5,-5.5,0,4.5,0,29005.598262942596
1986,1,20,14,-3,0,5.5,0,32459.985492982538
1986,1,21,10.5,-7,0,1.75,0,31724.71060657308
1986,1,22,12.5,-6.5,0,3,0,29018.13801612754
1986,1,23,14.5,-5.5,0,4.5,0,29005.598262942596
1986,1,24,11.5,-7,0,2.25,0,30609.618523186553
1986,1,25,10,-8.5,0,0.75,0,30305.432663982276
1986,1,26,11.5,-7,0,2.25,0,30609.618523186553
1986,1,27,13.5,-9,0,2.25,0,23807.481073589544
1986,1,28,16,-8,0,4,0,24033.853738219394
1986,1,29,16.5,-7,0,4.75,0,22801.826861892012
1986,1,30,10.5,-3.5,0,3.5,0,37344.754558906985
1986,1,31,10.5,-2.5,1,4,0.1,39055.01232460651
1986,2,1,9,-2.5,3,3.25,0.3,41178.74048017061
1986,2,2,9.5,-5,0,2.25,0,34010.68724798506
1986,2,3,8.5,-6.5,0,1,0,33483.40126659819
1986,2,4,6,-6.5,7,-0.25,0.7,36661.66835742537
1986,2,5,6.5,-12.5,0,-3,0,24949.43559598004
1986,2,6,1,-10.5,5,-4.75,0.5,39842.89556796829
1986,2,7,3,-15.5,0,-6.25,0,25526.90414362827
1986,2,8,-1,-11,4,-6,0.4,43823.85324047423
1986,2,9,-1,-10.5,7,-5.75,0.7,42993.510039094945
1986,2,10,1.5,-22,4,-10.25,0.4,26167.549611183575
1986,2,11,5,-17,0,-6,0,25042.20185169956
1986,2,12,7,-8.5,0,-0.75,0,33800.98109679661
1986,2,13,6.5,-2.5,0,2,0,45011.19246848647
1986,2,14,8.5,-3,0,2.75,0,39384.164550797126
1986,2,15,6,-1,18,2.5,1.8,46773.28457113638
1986,2,16,6.5,0,12,3.25,1.2,47513.93132327378
1986,2,17,8.5,0,0,4.25,0,44278.30563575375
1986,2,18,14.5,2,0,8.25,0,38064.80187612288
1986,2,19,11.5,3,0,7.25,0,45547.697116557356
1986,2,20,10,0,0,5,0,42013.07142292544
1986,2,21,9.5,-6.5,0,1.5,0,32299.21355983376
1986,2,22,13.5,-8,0,2.75,0,22974.095987964993
1986,2,23,16,-5,0,5.5,0,24344.989119736903
1986,2,24,18,-3,0,7.5,0,23565.71274673763
1986,2,25,20.5,-3.5,0,8.5,0,19812.77464455541
1986,2,26,22,-2.5,0,9.75,0,20233.325923212746
1986,2,27,19,-2.5,0,8.25,0,22391.059927131104
1986,2,28,18,-2.5,0,7.75,0,23166.66404993486
1986,3,1,19,-4,0,7.5,0,21209.141472063868
1986,3,2,17,-1,0,8,0,27330.198531588587
1986,3,3,15.5,-2.5,0,6.5,0,27764.745292884425
1986,3,4,16.5,-4,0,6.25,0,25679.96210458428
1986,3,5,18.5,-4.5,0,7,0,21948.39600127245
1986,3,6,19,-4.5,0,7.25,0,21575.22494994822
1986,3,7,17,-1,0,8,0,27330.198531588587
1986,3,8,15,-1,0,7,0,29264.528001696603
1986,3,9,11.5,-0.5,8,5.5,0.8,40574.98186622817
1986,3,10,4,-2,10,1,1,48364.91294064184
1986,3,11,5,-3.5,8,0.75,0.8,45458.14899597342
1986,3,12,5.5,-6,4,-0.25,0.4,40735.18706380596
1986,3,13,8.5,-4.5,3,2,0.3,38086.39362718086
1986,3,14,5,-3,5,1,0.5,44644.53502213093
1986,3,15,7.5,-8,0,-0.25,0,32588.14965104477
1986,3,16,4,-5,14,-0.5,1.4,45634.03016425276
1986,3,17,3.5,-6,15,-1.25,1.5,43830.472571655206
1986,3,18,6.5,-10,0,-1.75,0,31833.081791881643
1986,3,19,9,-10,0,-0.5,0,29039.83737725176
1986,3,20,12.5,-10,0,1.25,0,21923.571473205608
1986,3,21,16,-7.5,0,4.25,0,20663.209296685083
1986,3,22,18,-7,0,5.5,0,18934.991537573147
1986,3,23,18.5,-5.5,0,6.5,0,20192.54203118867
1986,3,24,17,-3.5,0,6.75,0,24809.784428324907
1986,3,25,18,-4,0,7,0,21948.39600127245
1986,3,26,19.5,-3.5,0,8,0,20497.648898691445
1986,3,27,21.5,-2.5,0,9.5,0,20576.177206099608
1986,3,28,20.5,-0.5,0,10,0,23876.23602176915
1986,3,29,15,3.5,4,9.25,0.4,41851.10222315704
1986,3,30,19,-1,0,9,0,25537.90153457911
1986,3,31,18,-0.5,0,8.75,0,25973.301380372584
1986,4,1,10.5,4.5,12,7.5,1.2,49487.99676814902
1986,4,2,6,0,11,3,1.1,48363.56336021256
1986,4,3,7.5,-2.5,4,2.5,0.4,43432.33567319807
1986,4,4,12.5,-1.5,0,5.5,0,37869.983075146294
1986,4,5,16.5,-4.5,0,6,0,26127.81834357869
1986,4,6,15,-2,0,6.5,0,32812.88080068159
1986,4,7,16,0,0,8,0,34162.74816448574
1986,4,8,15.5,-4,0,5.75,0,29242.873761369487
1986,4,9,17.5,-6.5,0,5.5,0,21639.99032865502
1986,4,10,16.5,-4,0,6.25,0,25679.96210458428
1986,4,11,17.5,-2,0,7.75,0,27799.996859921834
1986,4,12,15,0.5,0,7.75,0,37066.66247989578
1986,4,13,13.5,-1,0,6.25,0,35951.94694641799
1986,4,14,15,-7,0,4,0,24033.853738219394
1986,4,15,17.5,0,0,8.75,0,30302.184943768014
1986,4,16,16,5.5,0,10.75,0,43526.380293043505
1986,4,17,11,-2.5,0,4.25,0,38374.53155098658
1986,4,18,9,-4.5,0,2.25,0,37411.75597278357
1986,4,19,15,-4.5,0,5.25,0,27524.683193889807
1986,4,20,21,-3.5,0,8.75,0,21644.417816977155
1986,4,21,24,-2,0,11,0,20473.557512905303
1986,4,22,22,1,0,11.5,0,25207.167071305765
1986,4,23,18,2,0,10,0,31834.981362358867
1986,4,24,18,3.5,0,10.75,0,35956.57502468812
1986,4,25,17,4.5,0,10.75,0,39741.47765886581
1986,4,26,16.5,2,0,9.25,0,35573.436889683486
1986,4,27,18,-7,0,5.5,0,21639.99032865502
1986,4,28,21.5,-2,0,9.75,0,22256.658515534018
1986,4,29,21.5,0,0,10.75,0,24601.86712215503
